SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018
50,4,8,49,35,Utah,Salt Lake County,1152633
50,4,8,49,37,Utah,San Juan County,15449
50,4,8,49,39,Utah,Sanpete County,30623
50,4,8,49,41,Utah,Sevier County,21539
50,4,8,49,43,Utah,Summit County,41933
50,4,8,49,45,Utah,Tooele County,69907
50,4,8,49,47,Utah,Uintah County,35438
50,4,8,49,49,Utah,Utah County,622213
50,4,8,49,51,Utah,Wasatch County,33240
50,4,8,49,53,Utah,Washington County,171700
50,4,8,49,55,Utah,Wayne County,2690
50,4,8,49,57,Utah,Weber County,256359
40,1,1,50,0,Vermont,Vermont,626299
50,1,1,50,1,Vermont,Addison County,36973
50,1,1,50,3,Vermont,Bennington County,35631
50,1,1,50,5,Vermont,Caledonia County,30302
50,1,1,50,7,Vermont,Chittenden County,164572
50,1,1,50,9,Vermont,Essex County,6250
50,1,1,50,11,Vermont,Franklin County,49421
50,1,1,50,13,Vermont,Grand Isle County,7090
50,1,1,50,15,Vermont,Lamoille County,25300
50,1,1,50,17,Vermont,Orange County,28999
50,1,1,50,19,Vermont,Orleans County,26907
50,1,1,50,21,Vermont,Rutland County,58672
50,1,1,50,23,Vermont,Washington County,58140
50,1,1,50,25,Vermont,Windham County,42756
50,1,1,50,27,Vermont,Windsor County,55286
40,3,5,51,0,Virginia,Virginia,8517685
50,3,5,51,1,Virginia,Accomack County,32412
50,3,5,51,3,Virginia,Albemarle County,108718
50,3,5,51,5,Virginia,Alleghany County,14910
50,3,5,51,7,Virginia,Amelia County,13013
50,3,5,51,9,Virginia,Amherst County,31666
50,3,5,51,11,Virginia,Appomattox County,15841
50,3,5,51,13,Virginia,Arlington County,237521
50,3,5,51,15,Virginia,Augusta County,75457
50,3,5,51,17,Virginia,Bath County,4292
50,3,5,51,19,Virginia,Bedford County,78747
50,3,5,51,21,Virginia,Bland County,6293
50,3,5,51,23,Virginia,Botetourt County,33277
50,3,5,51,25,Virginia,Brunswick County,16384
50,3,5,51,27,Virginia,Buchanan County,21221
50,3,5,51,29,Virginia,Buckingham County,16999
50,3,5,51,31,Virginia,Campbell County,54973
50,3,5,51,33,Virginia,Caroline County,30772
50,3,5,51,35,Virginia,Carroll County,29636
50,3,5,51,36,Virginia,Charles City County,6941
50,3,5,51,37,Virginia,Charlotte County,11938
50,3,5,51,41,Virginia,Chesterfield County,348556
50,3,5,51,43,Virginia,Clarke County,14523
50,3,5,51,45,Virginia,Craig County,5064
50,3,5,51,47,Virginia,Culpeper County,51859
50,3,5,51,49,Virginia,Cumberland County,9809
50,3,5,51,51,Virginia,Dickenson County,14523
50,3,5,51,53,Virginia,Dinwiddie County,28529
50,3,5,51,57,Virginia,Essex County,10919
50,3,5,51,59,Virginia,Fairfax County,1150795
50,3,5,51,61,Virginia,Fauquier County,70675
50,3,5,51,63,Virginia,Floyd County,15795
50,3,5,51,65,Virginia,Fluvanna County,26783
50,3,5,51,67,Virginia,Franklin County,56195
50,3,5,51,69,Virginia,Frederick County,88355
50,3,5,51,71,Virginia,Giles County,16844
50,3,5,51,73,Virginia,Gloucester County,37349
50,3,5,51,75,Virginia,Goochland County,23244
50,3,5,51,77,Virginia,Grayson County,15631
50,3,5,51,79,Virginia,Greene County,19779
50,3,5,51,81,Virginia,Greensville County,11627
50,3,5,51,83,Virginia,Halifax County,34120
50,3,5,51,85,Virginia,Hanover County,107239
50,3,5,51,87,Virginia,Henrico County,329261
50,3,5,51,89,Virginia,Henry County,50953
50,3,5,51,91,Virginia,Highland County,2210
50,3,5,51,93,Virginia,Isle of Wight County,36953
50,3,5,51,95,Virginia,James City County,76397
50,3,5,51,97,Virginia,King and Queen County,7042
50,3,5,51,99,Virginia,King George County,26575
50,3,5,51,101,Virginia,King William County,16939
50,3,5,51,103,Virginia,Lancaster County,10783
50,3,5,51,105,Virginia,Lee County,23541
50,3,5,51,107,Virginia,Loudoun County,406850
50,3,5,51,109,Virginia,Louisa County,36778
50,3,5,51,111,Virginia,Lunenburg County,12086
50,3,5,51,113,Virginia,Madison County,13295
50,3,5,51,115,Virginia,Mathews County,8802
50,3,5,51,117,Virginia,Mecklenburg County,30650
50,3,5,51,119,Virginia,Middlesex County,10769
50,3,5,51,121,Virginia,Montgomery County,98985
50,3,5,51,125,Virginia,Nelson County,14836
50,3,5,51,127,Virginia,New Kent County,22391
50,3,5,51,131,Virginia,Northampton County,11735
50,3,5,51,133,Virginia,Northumberland County,12147
50,3,5,51,135,Virginia,Nottoway County,15420
50,3,5,51,137,Virginia,Orange County,36644
50,3,5,51,139,Virginia,Page County,23933
50,3,5,51,141,Virginia,Patrick County,17673
50,3,5,51,143,Virginia,Pittsylvania County,60949
50,3,5,51,145,Virginia,Powhatan County,29189
50,3,5,51,147,Virginia,Prince Edward County,22950
50,3,5,51,149,Virginia,Prince George County,38082
50,3,5,51,153,Virginia,Prince William County,468011
50,3,5,51,155,Virginia,Pulaski County,34066
50,3,5,51,157,Virginia,Rappahannock County,7252
50,3,5,51,159,Virginia,Richmond County,9038
50,3,5,51,161,Virginia,Roanoke County,94073
50,3,5,51,163,Virginia,Rockbridge County,22752
50,3,5,51,165,Virginia,Rockingham County,81244
50,3,5,51,167,Virginia,Russell County,26748
50,3,5,51,169,Virginia,Scott County,21534
50,3,5,51,171,Virginia,Shenandoah County,43497
50,3,5,51,173,Virginia,Smyth County,30472
50,3,5,51,175,Virginia,Southampton County,17586
50,3,5,51,177,Virginia,Spotsylvania County,134238
50,3,5,51,179,Virginia,Stafford County,149960
50,3,5,51,181,Virginia,Surry County,6474
50,3,5,51,183,Virginia,Sussex County,11237
50,3,5,51,185,Virginia,Tazewell County,40855
50,3,5,51,187,Virginia,Warren County,40003
50,3,5,51,191,Virginia,Washington County,54402
50,3,5,51,193,Virginia,Westmoreland County,17830
50,3,5,51,195,Virginia,Wise County,38012
50,3,5,51,197,Virginia,Wythe County,28754
50,3,5,51,199,Virginia,York County,67846
50,3,5,51,510,Virginia,Alexandria city,160530
50,3,5,51,520,Virginia,Bristol city,16482
50,3,5,51,530,Virginia,Buena Vista city,6237
50,3,5,51,540,Virginia,Charlottesville city,48117
50,3,5,51,550,Virginia,Chesapeake city,242634
50,3,5,51,570,Virginia,Colonial Heights city,17833
50,3,5,51,580,Virginia,Covington city,5460
50,3,5,51,590,Virginia,Danville city,40693
50,3,5,51,595,Virginia,Emporia city,5121
50,3,5,51,600,Virginia,Fairfax city,24574
50,3,5,51,610,Virginia,Falls Church city,14772
50,3,5,51,620,Virginia,Franklin city,8013
50,3,5,51,630,Virginia,Fredericksburg city,29144
50,3,5,51,640,Virginia,Galax city,6423
50,3,5,51,650,Virginia,Hampton city,134313
50,3,5,51,660,Virginia,Harrisonburg city,54033
50,3,5,51,670,Virginia,Hopewell city,22596
50,3,5,51,678,Virginia,Lexington city,7136
50,3,5,51,680,Virginia,Lynchburg city,82126
50,3,5,51,683,Virginia,Manassas city,41641
50,3,5,51,685,Virginia,Manassas Park city,17307
50,3,5,51,690,Virginia,Martinsville city,12902
50,3,5,51,700,Virginia,Newport News city,178626
50,3,5,51,710,Virginia,Norfolk city,244076
50,3,5,51,720,Virginia,Norton city,3968
50,3,5,51,730,Virginia,Petersburg city,31567
50,3,5,51,735,Virginia,Poquoson city,12190
50,3,5,51,740,Virginia,Portsmouth city,94632
50,3,5,51,750,Virginia,Radford city,18339
50,3,5,51,760,Virginia,Richmond city,228783
50,3,5,51,770,Virginia,Roanoke city,99920
50,3,5,51,775,Virginia,Salem city,25643
50,3,5,51,790,Virginia,Staunton city,24922
50,3,5,51,800,Virginia,Suffolk city,91185
50,3,5,51,810,Virginia,Virginia Beach city,450189
50,3,5,51,820,Virginia,Waynesboro city,22628
50,3,5,51,830,Virginia,Williamsburg city,14896
50,3,5,51,840,Virginia,Winchester city,28108
40,4,9,53,0,Washington,Washington,7535591
50,4,9,53,1,Washington,Adams County,19759
50,4,9,53,3,Washington,Asotin County,22610
50,4,9,53,5,Washington,Benton County,201877
50,4,9,53,7,Washington,Chelan County,77036
50,4,9,53,9,Washington,Clallam County,76737
50,4,9,53,11,Washington,Clark County,481857
50,4,9,53,13,Washington,Columbia County,4059
50,4,9,53,15,Washington,Cowlitz County,108987
50,4,9,53,17,Washington,Douglas County,42907
50,4,9,53,19,Washington,Ferry County,7649
50,4,9,53,21,Washington,Franklin County,94347
50,4,9,53,23,Washington,Garfield County,2247
50,4,9,53,25,Washington,Grant County,97331
50,4,9,53,27,Washington,Grays Harbor County,73901
50,4,9,53,29,Washington,Island County,84460
50,4,9,53,31,Washington,Jefferson County,31729
50,4,9,53,33,Washington,King County,2233163
50,4,9,53,35,Washington,Kitsap County,269805
50,4,9,53,37,Washington,Kittitas County,47364
50,4,9,53,39,Washington,Klickitat County,22107
50,4,9,53,41,Washington,Lewis County,79604
50,4,9,53,43,Washington,Lincoln County,10740
50,4,9,53,45,Washington,Mason County,65507
50,4,9,53,47,Washington,Okanogan County,42132
50,4,9,53,49,Washington,Pacific County,22036
50,4,9,53,51,Washington,Pend Oreille County,13602
50,4,9,53,53,Washington,Pierce County,891299
50,4,9,53,55,Washington,San Juan County,17128
50,4,9,53,57,Washington,Skagit County,128206
50,4,9,53,59,Washington,Skamania County,11924
50,4,9,53,61,Washington,Snohomish County,814901
50,4,9,53,63,Washington,Spokane County,514631
50,4,9,53,65,Washington,Stevens County,45260
50,4,9,53,67,Washington,Thurston County,286419
50,4,9,53,69,Washington,Wahkiakum County,4426
50,4,9,53,71,Washington,Walla Walla County,60922
50,4,9,53,73,Washington,Whatcom County,225685
50,4,9,53,75,Washington,Whitman County,49791
50,4,9,53,77,Washington,Yakima County,251446
40,3,5,54,0,West Virginia,West Virginia,1805832
50,3,5,54,1,West Virginia,Barbour County,16535
50,3,5,54,3,West Virginia,Berkeley County,117123
50,3,5,54,5,West Virginia,Boone County,21951
50,3,5,54,7,West Virginia,Braxton County,14089
50,3,5,54,9,West Virginia,Brooke County,22203
50,3,5,54,11,West Virginia,Cabell County,93224
50,3,5,54,13,West Virginia,Calhoun County,7254
50,3,5,54,15,West Virginia,Clay County,8632
50,3,5,54,17,West Virginia,Doddridge County,8406
50,3,5,54,19,West Virginia,Fayette County,43018
50,3,5,54,21,West Virginia,Gilmer County,8026
50,3,5,54,23,West Virginia,Grant County,11626
50,3,5,54,25,West Virginia,Greenbrier County,34786
50,3,5,54,27,West Virginia,Hampshire County,23347
50,3,5,54,29,West Virginia,Hancock County,29094
50,3,5,54,31,West Virginia,Hardy County,13775
50,3,5,54,33,West Virginia,Harrison County,67554
50,3,5,54,35,West Virginia,Jackson County,28706
50,3,5,54,37,West Virginia,Jefferson County,56811
50,3,5,54,39,West Virginia,Kanawha County,180454
50,3,5,54,41,West Virginia,Lewis County,16024
50,3,5,54,43,West Virginia,Lincoln County,20599
50,3,5,54,45,West Virginia,Logan County,32607
50,3,5,54,47,West Virginia,McDowell County,18223
50,3,5,54,49,West Virginia,Marion County,56097
50,3,5,54,51,West Virginia,Marshall County,30785
50,3,5,54,53,West Virginia,Mason County,26718
50,3,5,54,55,West Virginia,Mercer County,59131
50,3,5,54,57,West Virginia,Mineral County,26940
50,3,5,54,59,West Virginia,Mingo County,23785
50,3,5,54,61,West Virginia,Monongalia County,106420
50,3,5,54,63,West Virginia,Monroe County,13280
50,3,5,54,65,West Virginia,Morgan County,17787
50,3,5,54,67,West Virginia,Nicholas County,24842
50,3,5,54,69,West Virginia,Ohio County,41755
50,3,5,54,71,West Virginia,Pendleton County,6997
50,3,5,54,73,West Virginia,Pleasants County,7507
50,3,5,54,75,West Virginia,Pocahontas County,8414
50,3,5,54,77,West Virginia,Preston County,33839
50,3,5,54,79,West Virginia,Putnam County,56682
50,3,5,54,81,West Virginia,Raleigh County,74254
50,3,5,54,83,West Virginia,Randolph County,28823
50,3,5,54,85,West Virginia,Ritchie County,9721
50,3,5,54,87,West Virginia,Roane County,13932
50,3,5,54,89,West Virginia,Summers County,12760
50,3,5,54,91,West Virginia,Taylor County,16862
50,3,5,54,93,West Virginia,Tucker County,6955
50,3,5,54,95,West Virginia,Tyler County,8746
50,3,5,54,97,West Virginia,Upshur County,24415
50,3,5,54,99,West Virginia,Wayne County,39944
50,3,5,54,101,West Virginia,Webster County,8285
50,3,5,54,103,West Virginia,Wetzel County,15270
50,3,5,54,105,West Virginia,Wirt County,5830
50,3,5,54,107,West Virginia,Wood County,84203
50,3,5,54,109,West Virginia,Wyoming County,20786
40,2,3,55,0,Wisconsin,Wisconsin,5813568
50,2,3,55,1,Wisconsin,Adams County,20348
50,2,3,55,3,Wisconsin,Ashland County,15600
50,2,3,55,5,Wisconsin,Barron County,45164
50,2,3,55,7,Wisconsin,Bayfield County,15042
50,2,3,55,9,Wisconsin,Brown County,263378
50,2,3,55,11,Wisconsin,Buffalo County,13125
50,2,3,55,13,Wisconsin,Burnett County,15392
50,2,3,55,15,Wisconsin,Calumet County,50159
50,2,3,55,17,Wisconsin,Chippewa County,64135
50,2,3,55,19,Wisconsin,Clark County,34709
50,2,3,55,21,Wisconsin,Columbia County,57358
50,2,3,55,23,Wisconsin,Crawford County,16291
50,2,3,55,25,Wisconsin,Dane County,542364
50,2,3,55,27,Wisconsin,Dodge County,87847
50,2,3,55,29,Wisconsin,Door County,27610
50,2,3,55,31,Wisconsin,Douglas County,43208
50,2,3,55,33,Wisconsin,Dunn County,45131
50,2,3,55,35,Wisconsin,Eau Claire County,104534
50,2,3,55,37,Wisconsin,Florence County,4321
50,2,3,55,39,Wisconsin,Fond du Lac County,103066
50,2,3,55,41,Wisconsin,Forest County,8991
50,2,3,55,43,Wisconsin,Grant County,51554
50,2,3,55,45,Wisconsin,Green County,36929
50,2,3,55,47,Wisconsin,Green Lake County,18918
50,2,3,55,49,Wisconsin,Iowa County,23771
50,2,3,55,51,Wisconsin,Iron County,5676
50,2,3,55,53,Wisconsin,Jackson County,20478
50,2,3,55,55,Wisconsin,Jefferson County,85129
50,2,3,55,57,Wisconsin,Juneau County,26617
50,2,3,55,59,Wisconsin,Kenosha County,169290
50,2,3,55,61,Wisconsin,Kewaunee County,20383
50,2,3,55,63,Wisconsin,La Crosse County,118230
50,2,3,55,65,Wisconsin,Lafayette County,16665
50,2,3,55,67,Wisconsin,Langlade County,19268
50,2,3,55,69,Wisconsin,Lincoln County,27689
50,2,3,55,71,Wisconsin,Manitowoc County,79074
50,2,3,55,73,Wisconsin,Marathon County,135428
50,2,3,55,75,Wisconsin,Marinette County,40434
50,2,3,55,77,Wisconsin,Marquette County,15434
50,2,3,55,78,Wisconsin,Menominee County,4658
50,2,3,55,79,Wisconsin,Milwaukee County,948201
50,2,3,55,81,Wisconsin,Monroe County,46051
50,2,3,55,83,Wisconsin,Oconto County,37830
50,2,3,55,85,Wisconsin,Oneida County,35470
50,2,3,55,87,Wisconsin,Outagamie County,187365
50,2,3,55,89,Wisconsin,Ozaukee County,89147
50,2,3,55,91,Wisconsin,Pepin County,7289
50,2,3,55,93,Wisconsin,Pierce County,42555
50,2,3,55,95,Wisconsin,Polk County,43598
50,2,3,55,97,Wisconsin,Portage County,70942
50,2,3,55,99,Wisconsin,Price County,13397
50,2,3,55,101,Wisconsin,Racine County,196584
50,2,3,55,103,Wisconsin,Richland County,17377
50,2,3,55,105,Wisconsin,Rock County,163129
50,2,3,55,107,Wisconsin,Rusk County,14147
50,2,3,55,109,Wisconsin,St. Croix County,89694
50,2,3,55,111,Wisconsin,Sauk County,64249
50,2,3,55,113,Wisconsin,Sawyer County,16489
50,2,3,55,115,Wisconsin,Shawano County,40796
50,2,3,55,117,Wisconsin,Sheboygan County,115456
50,2,3,55,119,Wisconsin,Taylor County,20412
50,2,3,55,121,Wisconsin,Trempealeau County,29442
50,2,3,55,123,Wisconsin,Vernon County,30785
50,2,3,55,125,Wisconsin,Vilas County,21938
50,2,3,55,127,Wisconsin,Walworth County,103718
50,2,3,55,129,Wisconsin,Washburn County,15878
50,2,3,55,131,Wisconsin,Washington County,135693
50,2,3,55,133,Wisconsin,Waukesha County,403072
50,2,3,55,135,Wisconsin,Waupaca County,51128
50,2,3,55,137,Wisconsin,Waushara County,24263
50,2,3,55,139,Wisconsin,Winnebago County,171020
50,2,3,55,141,Wisconsin,Wood County,73055
40,4,8,56,0,Wyoming,Wyoming,577737
50,4,8,56,1,Wyoming,Albany County,38601
50,4,8,56,3,Wyoming,Big Horn County,11881
50,4,8,56,5,Wyoming,Campbell County,46140
50,4,8,56,7,Wyoming,Carbon County,14971
50,4,8,56,9,Wyoming,Converse County,13640
50,4,8,56,11,Wyoming,Crook County,7450
50,4,8,56,13,Wyoming,Fremont County,39531
50,4,8,56,15,Wyoming,Goshen County,13376
50,4,8,56,17,Wyoming,Hot Springs County,4555
50,4,8,56,19,Wyoming,Johnson County,8460
50,4,8,56,21,Wyoming,Laramie County,98976
50,4,8,56,23,Wyoming,Lincoln County,19434
50,4,8,56,25,Wyoming,Natrona County,79115
50,4,8,56,27,Wyoming,Niobrara County,2388
50,4,8,56,29,Wyoming,Park County,29324
50,4,8,56,31,Wyoming,Platte County,8566
50,4,8,56,33,Wyoming,Sheridan County,30233
50,4,8,56,35,Wyoming,Sublette County,9813
50,4,8,56,37,Wyoming,Sweetwater County,43051
50,4,8,56,39,Wyoming,Teton County,23081
50,4,8,56,41,Wyoming,Uinta County,20299
50,4,8,56,43,Wyoming,Washakie County,7885
50,4,8,56,45,Wyoming,Weston County,6967
